40.0,63.0,0.9979,3.6,0.81,9.9
5.0,15.0,0.9991,3.32,0.6,9.0
18.0,45.0,0.99625,3.29,0.65,9.3
13.0,20.0,0.9954,3.42,0.67,11.3
34.0,85.0,0.9966799999999999,3.19,0.42,9.2
34.0,48.0,0.9983200000000001,3.38,0.86,9.9
9.0,34.0,0.99736,3.24,0.77,12.1
12.0,66.0,0.99623,3.0,1.17,9.2
3.0,11.0,0.9937799999999999,3.71,0.63,12.8
34.0,53.0,0.9958,3.41,0.67,9.7
16.0,28.0,0.99531,3.36,0.64,10.1
10.0,21.0,0.9957600000000001,3.15,0.49,9.9
11.0,35.0,0.9955700000000001,3.36,0.62,10.8
20.0,136.0,0.9972,2.93,1.95,9.9
11.0,108.0,0.9964,3.15,0.66,9.8
10.0,45.0,0.9957600000000001,3.24,0.5,9.8
7.0,31.0,0.9976,3.27,0.6,9.3
15.0,33.0,0.99292,3.58,0.59,12.5
30.0,134.0,0.9968,3.24,0.66,9.4
29.0,79.0,0.9977,3.29,0.54,9.2
23.0,99.0,1.00289,3.22,0.68,9.3
17.0,104.0,0.99584,3.28,0.52,9.9
8.0,22.0,0.9974,3.22,0.94,10.9
5.0,13.0,0.998,3.22,0.62,9.2
51.0,77.5,0.9955799999999999,3.2,0.45,9.5
6.0,19.0,0.9982,3.26,0.61,9.3
20.0,38.0,0.99818,3.24,0.71,10.8
21.0,55.0,0.99495,3.18,0.82,11.0
6.0,28.0,0.9970399999999999,3.07,0.65,10.0333333333333
3.0,10.0,0.99572,3.02,0.83,10.9
15.0,55.0,0.9968,3.46,0.59,10.2
26.0,85.0,0.9971,3.26,0.53,9.7
3.0,10.0,0.99572,3.02,0.83,10.9
6.0,11.0,0.99892,3.48,0.49,11.0
14.0,28.0,0.99516,3.18,0.8,11.2
15.0,23.0,0.9962700000000001,3.54,0.6,11.0
30.0,147.0,0.9979,3.24,0.53,9.4
23.0,58.0,0.9963299999999999,3.42,0.97,10.6
12.0,31.0,0.9948,3.51,0.43,11.4
6.0,16.0,0.997,3.19,0.7,11.3
8.0,20.0,0.9992,3.07,0.82,10.3
9.0,23.0,0.9984,3.39,0.63,9.8
22.0,47.0,0.99525,3.51,0.43,10.7
8.0,25.0,0.9972,3.47,0.67,9.5
18.0,94.0,0.9961,3.31,0.48,9.5
14.0,44.0,0.998,3.12,0.74,10.0
6.0,21.0,1.0,3.17,0.62,9.2
12.0,35.0,0.9968,3.38,0.62,9.5
6.0,24.0,0.9978,3.15,0.9,11.0
14.0,37.0,0.99615,3.34,0.56,9.2
27.0,61.0,0.9965,3.36,0.67,10.7
6.0,20.0,0.9972,3.4,0.63,10.1
4.0,11.0,0.99592,3.53,0.64,10.9
8.0,18.0,0.99344,3.39,0.56,12.4
3.0,19.0,0.995,3.16,0.46,9.8
5.0,20.0,0.9973,3.32,0.81,9.6
12.0,78.0,0.9964,3.39,0.71,11.0
20.0,53.0,0.9962,3.42,0.65,11.0
21.0,58.0,0.9997,3.46,0.72,10.2
6.0,113.0,0.99572,3.3,0.56,11.5
32.0,133.0,0.9956,3.27,0.45,9.9
20.0,38.0,0.9949,3.29,0.47,10.8
19.0,64.0,1.0,3.1,0.61,10.5
26.0,70.0,0.9981,3.16,0.52,9.9
8.0,23.0,0.9974,3.26,0.7,9.6
35.0,67.0,0.9972,3.28,0.73,11.8
37.0,92.0,0.9996,3.3,0.65,10.1
11.0,47.0,0.9959899999999999,3.27,0.81,11.0
12.0,42.0,1.0004,3.16,0.61,10.3
9.0,14.0,0.9948799999999999,3.42,0.55,11.5
6.0,14.0,0.9978,3.05,0.74,11.5
11.0,41.0,0.9967,3.36,0.55,9.1
35.0,63.0,0.9975,3.57,0.78,9.9
8.0,17.0,0.99774,3.32,0.71,10.5
5.0,18.0,0.9986,3.4,0.55,9.6
19.0,49.0,0.99666,3.4,0.76,10.9
5.0,19.0,0.9986,3.11,0.62,10.8
28.0,104.0,0.9983,3.1,0.56,9.2
6.0,19.0,0.9988,3.22,0.69,13.4
24.0,37.0,0.9951399999999999,3.4,0.61,10.9
16.0,33.0,0.99736,3.58,0.69,10.8
15.0,60.0,0.9963799999999999,3.31,0.54,9.8
5.0,16.0,0.9972,3.15,0.65,11.0
6.0,12.0,0.99551,3.56,0.51,10.8
16.0,36.0,0.99564,3.38,0.6,10.3
18.0,101.0,0.9956,3.34,0.52,10.2
14.0,28.0,0.9982,3.03,0.93,9.8
24.0,58.0,0.9965,3.34,0.58,9.4
22.0,71.0,0.9976,2.98,0.84,14.9
4.0,11.0,0.9962,3.41,0.39,10.9
39.0,106.0,0.9966,3.36,0.78,11.0
23.0,113.0,0.9973299999999999,3.13,0.48,9.2
9.0,26.0,0.9976,3.39,0.49,9.7
11.0,19.0,0.9963,3.23,0.63,11.6
4.0,14.0,0.9956200000000001,3.3,0.47,10.5
40.0,54.0,0.9968299999999999,3.4,0.73,9.7
4.0,17.0,1.0006,3.13,0.7,10.2
26.0,65.0,0.99716,3.46,0.62,9.5
35.0,53.0,0.995,3.27,1.01,12.4
11.0,32.0,0.9972,3.22,0.68,11.7
10.0,18.0,0.99774,3.22,0.65,9.3
12.0,30.0,0.9959,3.42,0.58,10.2
20.0,110.0,0.9991399999999999,3.3,1.17,10.2
35.0,72.0,0.997,3.44,0.52,9.4
16.0,24.0,0.9937600000000001,3.56,0.77,11.1
9.0,46.0,0.9962,3.41,0.54,9.4
14.0,56.0,0.9962,3.21,0.6,10.9
15.0,64.0,0.9958799999999999,3.22,0.59,9.5
17.0,32.0,0.9955,3.55,0.61,12.8
8.0,20.0,0.99603,3.39,0.6,10.5
22.0,41.0,0.99735,3.02,0.76,9.9
8.0,23.0,0.9974,3.26,0.7,9.6
31.0,54.0,0.9972799999999999,3.3,0.65,10.0
24.0,37.0,0.9951399999999999,3.4,0.61,10.9
30.0,74.0,0.99865,3.3,0.64,10.4
23.0,81.0,1.0002,3.48,0.74,11.6
24.0,56.0,0.9984,3.31,0.67,10.6
7.0,28.0,0.9964,3.28,0.55,9.7
5.0,15.0,0.997,3.37,0.56,11.3
34.0,125.0,0.9978,3.14,1.22,9.5
25.0,60.0,0.9971,3.31,0.61,10.1
14.0,36.0,0.9961399999999999,3.23,0.49,9.3
8.0,23.0,0.9965,3.45,0.56,10.7
3.0,10.0,0.99639,3.27,0.64,12.2
19.0,133.0,0.9972,2.93,1.98,9.8
25.0,105.0,0.99613,3.3,0.49,9.9
17.0,34.0,1.0004,3.28,0.98,9.9
3.0,6.0,0.9969,3.13,0.63,10.4
24.0,64.0,0.99746,3.1,0.74,9.6
21.0,49.0,0.9974,3.57,0.62,9.8
30.0,119.0,0.997,3.2,0.56,9.4
11.0,73.0,0.9963,3.2,0.45,9.3
20.0,56.0,0.99672,3.35,0.56,9.2
52.0,73.0,0.9978600000000001,3.47,0.9,10.2
21.0,75.0,0.9987,3.35,0.57,9.7
21.0,41.0,0.99518,3.41,0.52,10.8
22.0,67.0,0.9974,3.13,1.28,9.4
5.0,19.0,0.99585,3.3,0.86,12.4
7.0,15.0,0.9945799999999999,3.32,0.8,11.9
13.0,34.0,0.9967,3.29,0.48,9.2
14.0,33.0,0.99965,3.36,0.8,10.5
20.0,85.0,0.99746,3.55,0.59,9.8
3.0,8.0,0.99471,3.16,0.51,11.8
18.0,64.0,0.9965200000000001,2.9,1.33,9.1
18.0,86.0,0.9968,3.59,0.57,9.3
7.0,20.0,0.9969,3.48,0.56,9.6
9.0,42.0,0.9986,3.54,0.66,10.5
6.0,15.0,0.9973,3.09,0.66,11.8
15.0,40.0,0.9941399999999999,3.22,0.6,12.2
12.0,25.0,0.9952,3.34,0.79,13.3
8.0,25.0,0.9972,3.47,0.67,9.5
11.0,65.0,1.0026,3.32,0.64,10.4
5.0,11.0,0.9947799999999999,3.19,0.46,11.4
12.0,39.0,0.9977,3.5,0.7,9.9
15.0,28.0,0.9947,3.23,0.73,11.3
10.0,24.0,0.9956,3.42,0.72,11.1
9.0,23.0,0.9964799999999999,3.36,0.67,10.4
21.0,114.0,0.9973,3.22,0.54,9.4
29.0,63.0,0.99615,3.37,0.58,10.5
7.0,28.0,0.9956799999999999,3.35,0.52,10.0
16.0,51.0,0.9969,3.16,1.14,9.4
6.0,23.0,0.9957,3.3,0.58,11.2
68.0,124.0,0.9994,3.47,0.53,9.9
14.0,45.0,0.998,3.19,0.73,10.0
34.0,89.0,0.99664,3.24,0.45,9.3
15.0,24.0,0.9943799999999999,3.4,0.82,11.2
27.0,33.0,0.9922,3.45,0.48,12.3
11.0,75.0,0.99736,3.2,0.59,9.2
5.0,13.0,0.9976,3.23,0.82,12.6
5.0,14.0,0.99854,3.36,0.53,9.6
27.0,63.0,0.9916,3.68,0.79,14.0
18.0,111.0,0.9982,3.3,0.6,9.5
6.0,11.0,0.99318,3.35,0.66,12.7
19.0,41.0,0.99697,3.39,0.62,10.1
7.0,31.0,0.9946,3.11,0.46,10.0
10.0,48.0,0.9976,3.34,0.46,9.4
10.0,23.0,1.0,3.15,0.85,10.4
41.0,110.0,0.9982,3.08,0.61,9.2
8.0,24.0,0.996,3.24,0.69,10.6
6.0,15.0,0.99524,3.3,0.74,11.8
18.0,39.0,0.99859,3.29,0.81,10.9
12.0,72.0,0.9959,3.05,0.63,9.2
14.0,35.0,0.9972,3.47,0.55,9.4
5.0,12.0,0.9958,3.34,0.56,9.2
14.0,24.0,0.9942799999999999,3.45,0.87,11.2
5.0,18.0,0.99666,3.2,0.52,9.4
4.0,15.0,0.9957600000000001,3.3,0.8,11.2
18.0,82.0,0.99708,3.33,0.68,9.7
8.0,25.0,0.9960600000000001,3.37,0.55,9.7
10.0,42.0,0.9971,3.18,0.62,9.5
12.0,35.0,1.0006,3.1,0.56,9.0
31.0,131.0,0.9962200000000001,3.21,0.52,9.9
21.0,101.0,1.0001,3.13,0.51,9.5
9.0,31.0,0.9966,3.39,0.64,9.6
13.0,98.0,0.9993799999999999,3.45,0.62,9.5
18.0,34.0,0.9948,3.39,0.6,10.6
9.0,67.0,0.9968,3.17,0.53,9.4
10.0,37.0,0.9966,3.17,0.91,9.5
7.0,15.0,0.99256,3.52,0.58,12.9
6.0,47.0,1.0021,3.3,0.68,12.7
18.0,72.0,1.0001,3.31,0.53,9.7
13.0,35.0,0.9972,3.3,0.59,9.0
40.0,54.0,0.995,3.54,0.93,10.7
41.0,55.0,0.9965200000000001,3.47,0.73,10.9
32.0,79.0,0.9964,3.3,0.72,11.0
7.0,21.0,0.9979,3.26,0.93,11.8
28.0,87.0,0.9908,3.5,0.82,14.0
21.0,66.0,0.9974,3.25,0.56,9.2
4.0,11.0,0.99608,3.39,0.52,10.0
39.0,106.0,0.9966,3.36,0.78,11.0
20.0,49.0,0.9976,3.34,0.86,10.6
17.0,110.0,0.9982,3.29,0.6,9.8
7.0,35.0,0.9961,3.33,0.47,9.5
10.0,48.0,0.9976,3.34,0.46,9.4
3.0,9.0,0.9950600000000001,3.27,0.55,12.3
10.0,31.0,0.995,3.46,0.53,11.8
8.0,17.0,0.99774,3.32,0.71,10.5
3.0,15.0,0.9958,3.41,0.56,9.2
11.0,31.0,0.99615,3.33,0.86,12.0
11.0,25.0,0.9967,3.32,0.87,8.7
6.0,11.0,0.99585,3.23,0.52,12.0
7.0,37.0,0.99685,3.32,0.55,9.0
5.0,10.0,0.99418,3.28,0.57,11.8
17.0,34.0,0.9955,3.58,0.89,12.3
6.0,20.0,0.9965200000000001,3.28,0.57,12.5
14.0,26.0,0.99536,3.22,0.78,12.0
11.0,41.0,0.99439,3.52,0.8,12.4
3.0,6.0,0.9951200000000001,3.27,0.67,11.9
13.0,28.0,0.9971200000000001,3.25,0.62,10.0
6.0,33.0,0.9974,3.09,0.57,9.4
18.0,58.0,0.998,3.34,0.7,9.6
21.0,68.0,0.9992,3.46,0.63,9.5
16.0,89.0,0.99182,3.54,0.88,13.6
8.0,20.0,0.9985200000000001,3.09,0.53,11.0
15.0,21.0,0.99572,3.38,0.6,11.3
23.0,55.0,0.99471,3.78,0.64,12.3
16.0,86.0,0.9974799999999999,3.51,0.54,9.7
15.0,55.0,0.99745,3.31,0.57,10.4
6.0,24.0,0.9963,3.44,0.82,11.9
13.0,54.0,0.9966,3.39,0.57,9.8
23.0,43.0,0.9986,3.04,0.68,11.4
19.0,48.0,0.9949,3.49,0.49,11.4
15.0,23.0,0.9962700000000001,3.54,0.6,11.0
32.0,69.0,0.9996,2.74,2.0,9.4
14.0,38.0,0.99675,3.37,0.58,9.0
9.0,21.0,0.99526,3.39,0.66,11.6
10.0,21.0,0.99692,3.29,0.67,10.0
38.0,76.0,0.9990000000000001,3.17,0.85,12.0
13.0,27.0,0.9936200000000001,3.57,0.5,11.9
19.0,35.0,0.9934,3.37,0.93,12.4
6.0,12.0,0.9954200000000001,3.35,0.61,10.7
14.0,45.0,0.99336,3.38,0.54,11.0
8.0,19.0,0.9974,3.27,0.73,9.3
15.0,60.0,0.9955,3.36,0.44,10.9
8.0,86.0,0.9959,3.23,0.59,9.5
22.0,54.0,0.99572,3.42,1.16,10.6
16.0,65.0,0.9984200000000001,3.53,0.72,9.25
11.0,65.0,0.9971,3.54,0.58,9.3
28.0,71.0,0.9997,3.5,0.57,9.7
22.0,46.0,0.9988,3.32,0.67,9.7
34.0,52.0,0.9976,3.62,0.68,9.9
15.0,88.0,0.9935700000000001,3.66,0.6,11.5
13.0,50.0,1.0015,3.16,0.69,9.2
8.0,19.0,0.9963,3.56,0.73,10.6
39.0,55.0,0.9956,3.39,0.84,11.4
27.0,90.0,0.9984,3.16,0.7,9.4
7.0,18.0,0.9947,3.32,0.79,14.0
6.0,24.0,0.99925,3.14,0.71,10.9
35.0,106.0,0.9982,3.1,0.53,9.2
16.0,65.0,0.9984200000000001,3.53,0.72,9.23333333333333
17.0,24.0,0.99419,3.24,0.7,11.4
5.0,11.0,0.9958,3.33,0.53,10.3
26.0,65.0,0.99716,3.46,0.62,9.5
1.0,28.0,0.9990000000000001,3.41,0.87,10.3
11.0,35.0,0.996,3.34,0.61,11.6
6.0,23.0,0.9983,3.61,0.96,9.9
24.0,88.0,0.9961200000000001,3.3,0.53,9.8
28.0,91.0,0.9952,3.44,0.55,12.1
10.0,26.0,1.0006,3.48,0.91,9.7
15.0,105.0,0.9962,3.33,0.54,9.5
12.0,80.0,0.9958,3.38,0.52,10.1
6.0,25.0,0.9975,3.27,0.61,9.4
11.0,63.0,0.9965200000000001,3.29,0.48,9.8
18.0,30.0,0.9940000000000001,3.29,0.69,11.2
15.0,37.0,0.9973,3.35,0.86,12.8
24.0,32.0,0.9940200000000001,3.54,0.6,11.3
23.0,149.0,0.9922,3.12,0.5,11.5
6.0,47.0,1.0021,3.3,0.68,12.7
32.0,59.0,0.9961700000000001,3.33,0.77,12.0
6.0,13.0,0.9964299999999999,3.22,0.65,11.6
18.0,48.0,0.9994,3.22,0.64,10.3
5.0,13.0,0.9968,3.2,0.52,9.5
12.0,18.0,0.9956799999999999,3.32,0.56,10.5
5.0,18.0,0.998,3.09,0.63,10.0
4.0,14.0,0.9994,3.44,0.52,11.5
12.0,47.0,0.9964,3.19,0.93,9.5
9.0,24.0,0.99695,3.22,0.82,10.3
31.0,131.0,0.9962200000000001,3.21,0.52,9.9
18.0,95.0,0.9966,3.22,0.67,9.4
39.0,145.0,0.9975,3.04,1.03,9.3
41.0,85.0,0.9938,3.75,0.48,10.5
12.0,48.0,0.9976,3.18,0.51,9.6
42.0,52.0,0.99608,3.42,0.6,10.2
28.0,139.0,0.9978799999999999,3.21,0.57,9.5
12.0,53.0,0.9971,3.36,0.57,9.1
31.0,134.0,1.0014,3.32,1.07,9.3
11.0,37.0,0.9979,3.43,0.76,9.7
43.0,60.0,0.9949899999999999,3.1,0.42,9.2
13.0,19.0,0.996,3.1,0.87,11.4
36.0,46.0,0.9952200000000001,3.53,0.57,10.6
8.0,14.0,0.9968,3.21,0.9,10.5
27.0,43.0,0.9955,3.42,0.58,10.7
10.0,17.0,1.0002,3.07,0.56,11.7
12.0,29.0,0.997,3.24,0.75,11.7
6.0,9.0,0.9962799999999999,3.1,0.48,10.4
17.0,35.0,0.9994,3.1,0.61,10.8
20.0,112.0,0.9968,3.21,0.71,9.3
5.0,30.0,0.9967,3.2,0.48,9.8
6.0,13.0,0.99498,3.66,0.62,10.1
27.0,67.0,0.9964799999999999,3.6,0.59,11.1
3.0,19.0,0.995,3.16,0.46,9.8
37.5,278.0,0.99316,3.01,0.51,12.3
27.0,61.0,0.9965,3.36,0.67,10.7
3.0,12.0,0.99745,3.31,0.65,9.55
4.0,11.0,0.997,3.46,0.68,9.5
9.0,39.0,0.99615,3.35,0.48,9.8
32.0,84.0,0.9971700000000001,3.39,0.61,9.0
14.0,25.0,0.9938799999999999,3.35,0.63,12.0
8.0,32.0,0.9986,2.89,0.5,9.6
25.0,67.0,0.9968,3.2,0.68,9.8
15.0,33.0,0.9982,3.42,0.9,10.0
12.0,28.0,0.9994,3.51,0.72,10.0
6.0,33.0,0.9974,3.09,0.57,9.4
17.0,45.0,0.9976,3.46,0.54,9.5
6.0,24.0,0.9994,3.04,0.6,9.3
26.0,45.0,0.99824,3.38,0.64,10.1
22.0,53.0,0.9957,3.32,0.62,9.3
19.0,37.0,0.99498,3.18,0.89,11.1
31.0,47.0,0.9967600000000001,3.26,0.82,10.6
38.0,142.0,0.9978,3.22,0.55,9.4
21.0,51.0,0.9966799999999999,3.47,0.55,9.5
17.0,40.0,0.99803,3.29,0.55,9.5
6.0,22.0,0.9976,3.21,1.05,10.8
9.0,105.0,0.99725,3.25,1.18,10.5
5.0,22.0,0.9998,3.26,0.74,11.2
7.0,34.0,0.9978799999999999,3.36,0.61,10.5
13.0,27.0,0.995,3.32,0.9,13.4
30.0,135.0,0.9976,3.3,0.53,9.4
15.0,39.0,0.99675,3.37,0.58,9.2
12.0,32.0,0.9968899999999999,3.58,0.66,9.8
10.0,23.0,1.00315,2.92,0.74,11.1
5.0,12.0,0.9994,3.19,0.63,9.5
11.0,25.0,0.9966,3.36,0.76,10.1
8.0,30.0,0.9984,3.23,0.58,10.5
6.0,26.0,0.998,3.18,0.51,9.5
29.0,48.0,0.9952799999999999,3.32,0.88,12.4
14.0,81.0,0.9973,3.19,0.7,9.4
12.0,19.0,0.9957,3.17,0.55,10.4
21.0,94.0,0.9944,3.54,0.52,10.0
10.0,79.0,0.99677,3.29,0.69,9.5
7.0,31.0,0.9976,3.27,0.6,9.3
9.0,17.0,0.99655,3.35,0.49,10.8
5.0,19.0,0.9994,3.14,0.57,11.4
19.0,58.0,1.0002,3.5,0.65,9.3
7.0,37.0,0.99685,3.32,0.55,9.0
5.0,10.0,0.99419,3.27,0.54,11.2
7.0,13.0,0.9965799999999999,3.3,0.62,12.1
22.0,37.0,0.9966,3.46,0.57,10.6
13.0,49.0,0.9988,3.18,0.65,11.0
3.0,7.0,0.9947,3.19,0.55,11.4
17.0,54.0,0.9975,3.43,0.59,10.0
13.0,31.0,0.9953799999999999,3.36,0.54,10.5
10.0,26.0,0.9984,3.34,0.75,10.2
12.0,22.0,0.9969,3.48,0.5,9.3
24.0,148.0,0.9948,3.16,0.57,11.3
12.0,19.0,0.9955,3.17,0.81,11.2
22.0,31.0,0.99635,3.38,0.58,10.0
5.0,14.0,1.0002,3.19,0.44,9.6
12.0,51.0,0.99613,3.29,0.58,11.1
24.0,64.0,0.9935,3.38,0.57,11.7
6.0,24.0,0.997,3.06,0.66,13.4
19.0,42.0,0.9946,3.57,0.57,11.7
7.0,23.0,0.9962,3.26,0.47,10.0
32.0,58.0,0.998,3.33,0.54,9.8
4.0,7.0,0.9946200000000001,3.44,0.58,11.4
13.0,95.0,0.997,3.16,0.54,9.1
10.0,21.0,0.9955200000000001,3.41,0.76,11.9
19.0,25.0,0.9925799999999999,3.56,0.55,12.9
29.0,66.0,0.9971,3.45,0.59,9.5
26.0,52.0,0.9982,3.31,0.53,10.5
11.0,18.0,0.9962,3.41,0.59,10.8
12.0,49.0,0.99625,3.37,0.52,9.9
13.0,93.0,0.9924,3.57,0.85,13.0
27.0,46.0,0.99592,3.02,0.47,9.2
6.0,15.0,0.9984,3.01,0.83,11.8
14.0,31.0,0.99545,3.36,0.58,10.4
27.0,60.0,0.9963,3.28,0.59,9.8
37.0,53.0,0.99374,3.35,0.76,11.6
33.0,141.0,0.9962,3.25,0.51,9.9
11.0,34.0,0.9978,3.51,0.56,9.4
15.0,34.0,0.9939600000000001,3.48,0.57,11.5
4.0,11.0,0.9962,3.41,0.39,10.9
5.0,27.0,0.9999,3.08,0.87,10.9
15.0,27.0,0.9974,3.26,0.61,9.1
13.0,81.0,0.9968799999999999,3.24,0.54,9.5
11.0,61.0,0.9982,3.21,0.5,9.5
14.0,31.0,0.9968,3.5,0.67,11.0
19.0,66.0,0.99718,3.4,0.64,9.5
35.0,73.0,0.9990000000000001,3.28,0.7,9.5
27.0,63.0,0.996,3.28,0.61,9.2
23.0,49.0,0.9963,3.28,0.67,9.3
5.0,11.0,0.9962,3.48,0.52,9.5
6.0,20.0,0.9977,3.18,1.06,11.0
16.0,46.0,0.9925799999999999,4.01,0.59,12.5
6.0,17.0,0.99565,3.22,0.63,11.8
17.0,78.0,0.99346,3.68,0.73,11.4
17.0,91.0,0.99616,3.29,0.56,9.8
21.0,75.0,0.9987,3.35,0.57,9.7
12.0,56.0,0.9968,3.49,0.67,9.2
19.0,59.0,0.9961200000000001,3.3,0.48,10.2
6.0,10.0,0.9968,3.2,0.72,10.2
6.0,14.0,0.9975,3.3,0.52,9.3
4.0,10.0,0.9971,3.04,0.63,9.6
36.0,51.0,0.99836,3.38,0.86,9.9
5.0,18.0,0.99666,3.2,0.52,9.4
31.0,70.0,0.99685,3.42,0.59,9.5
16.0,112.0,0.9976,3.27,0.61,9.4
10.0,37.0,0.9966,3.17,0.91,9.5
16.0,40.0,0.9991,3.39,0.62,9.4
21.0,39.0,0.99692,3.33,0.83,11.1
21.0,39.0,0.99692,3.33,0.83,11.1
17.0,91.0,0.99616,3.26,0.58,9.8
8.0,25.0,0.99746,3.69,0.73,10.5
6.0,12.0,0.99551,3.56,0.51,10.8
26.0,48.0,0.99661,3.47,0.77,9.7
19.0,106.0,0.9927,3.54,0.62,12.2
4.0,11.0,0.9944799999999999,3.44,0.76,10.8
14.0,19.0,0.9975799999999999,3.25,0.57,10.4
17.0,84.0,0.99746,3.51,0.53,9.7
34.0,45.0,0.9941700000000001,3.46,0.74,12.7
